evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
34 34.2682299323 18.8747276531 3.750000 0.083333 -1.416667 -0.083333 -0.583333 2.750000 4.916667 4.750000 -4.250000 0.916667 -1.750000 -1.083333 -0.250000 -2.416667 -1.083333 -2.083333 -3.083333 0.750000 -3.250000 -1.583333
35 406.6324889695 18.8747276531 3.416667 4.916667 4.583333 4.250000 -3.083333 0.916667 1.916667 -2.250000 -0.083333 -0.916667 -2.416667 1.750000 -2.083333 4.916667 -0.916667 -2.750000 -3.750000 0.916667 -1.583333 -3.750000
36 81.9421208598 18.8747276531 -3.083333 -2.750000 -4.583333 -0.583333 2.750000 3.916667 -1.416667 4.416667 3.583333 2.583333 3.416667 -2.583333 2.916667 -1.583333 -4.916667 0.583333 1.750000 -0.250000 -1.916667 0.916667
37 106.1842724288 18.8747276531 4.416667 -4.750000 -3.416667 -0.250000 0.416667 2.083333 -4.583333 3.583333 -0.916667 -3.250000 4.583333 4.583333 3.083333 -4.916667 2.583333 4.250000 2.750000 -0.416667 -3.750000 4.916667
38 44.8486199916 18.8747276531 3.916667 1.916667 0.750000 -1.083333 3.583333 -4.916667 0.583333 4.250000 2.583333 -4.916667 4.083333 -4.416667 -3.916667 -4.250000 3.750000 -1.416667 0.750000 -1.250000 -3.416667 2.750000
39 185.1370207380 18.8747276531 -0.916667 -0.083333 0.250000 -2.416667 -1.416667 -1.416667 -3.916667 0.750000 -2.916667 1.416667 3.083333 -4.250000 -1.250000 4.750000 2.250000 -1.583333 3.083333 -4.750000 -1.250000 -0.416667
40 88.5152696225 18.8747276531 -1.083333 2.416667 -0.916667 -2.250000 -0.750000 3.416667 -2.250000 -3.750000 1.750000 0.583333 2.916667 3.416667 2.083333 -4.583333 0.583333 -3.750000 4.416667 -3.583333 0.750000 -4.083333
41 77.6592592326 18.8747276531 -4.083333 -0.916667 0.583333 -4.583333 -3.250000 -0.583333 -4.750000 -3.583333 2.083333 3.583333 -3.750000 -1.583333 -3.250000 -3.250000 3.916667 0.416667 4.250000 2.250000 4.083333 0.416667
42 57.0693758333 18.8747276531 -1.416667 3.750000 -0.083333 3.583333 4.916667 -1.083333 -2.416667 -0.250000 -0.250000 -1.750000 -4.916667 -1.916667 1.083333 3.916667 3.250000 0.083333 3.583333 3.083333 -3.916667 -0.083333
43 1143.4917667418 18.8747276531 -3.250000 -1.916667 1.083333 3.083333 -1.916667 -4.750000 0.250000 1.250000 3.916667 2.916667 -1.250000 4.916667 3.250000 1.750000 -4.750000 -2.250000 -0.750000 1.083333 2.083333 -4.250000
44 22.8186972987 18.8747276531 -0.250000 -0.750000 2.750000 -3.416667 4.416667 -0.916667 -1.583333 -1.083333 -3.916667 -2.250000 -0.250000 2.416667 -0.083333 -1.416667 -1.250000 -0.583333 -0.583333 1.916667 0.250000 4.083333
45 181.2334733082 18.8747276531 1.750000 -0.250000 4.416667 -3.916667 3.750000 0.083333 -2.916667 -1.583333 4.916667 2.750000 1.250000 1.416667 -4.416667 4.583333 -2.416667 -2.916667 -1.250000 1.250000 1.416667 4.583333
46 262.5995929157 18.8747276531 -3.416667 -3.916667 -2.416667 3.416667 -1.250000 3.250000 2.583333 1.083333 -3.750000 -3.750000 -2.083333 -3.250000 2.416667 4.083333 -3.416667 3.750000 0.583333 -3.916667 1.083333 -1.416667
47 258.3754358684 18.8747276531 -2.916667 3.416667 -2.583333 0.750000 -1.583333 -2.916667 -4.250000 -4.250000 3.250000 -1.916667 0.250000 0.916667 3.916667 3.250000 -0.250000 -0.750000 3.750000 -4.083333 1.916667 0.750000
48 211.9476880020 18.8747276531 1.250000 0.916667 2.583333 4.750000 -4.250000 -1.916667 2.250000 -2.916667 4.416667 -2.416667 -1.583333 0.083333 4.750000 -3.916667 -4.416667 -0.083333 1.583333 -3.250000 0.916667 -0.583333
49 72.6575857265 18.8747276531 -4.916667 -1.083333 -3.750000 -4.083333 -1.750000 -3.083333 2.750000 -2.583333 -2.250000 4.916667 -0.583333 -2.416667 -2.583333 0.750000 3.083333 3.916667 0.250000 2.083333 -3.583333 -0.250000
50 31.2674167583 18.8747276531 -2.416667 1.083333 -1.750000 -4.416667 2.083333 4.250000 4.416667 0.083333 -2.083333 -0.250000 -2.750000 -3.750000 4.416667 -2.916667 3.583333 0.250000 -2.250000 4.250000 -0.916667 2.416667
51 123.3872854024 18.8747276531 2.750000 -2.916667 3.083333 0.083333 0.583333 -2.416667 4.083333 1.416667 3.750000 3.750000 -3.416667 -2.750000 0.750000 -4.083333 -2.583333 1.416667 -0.083333 -0.750000 2.416667 -1.916667
52 394.4990648202 18.8747276531 1.083333 0.750000 4.750000 -3.250000 1.083333 1.750000 -0.083333 -4.083333 2.250000 -0.416667 0.916667 -4.750000 2.250000 3.416667 -2.916667 3.250000 -4.083333 1.583333 -0.250000 -4.416667
53 46.7896726648 18.8747276531 0.250000 1.416667 -3.250000 2.083333 3.416667 3.083333 2.416667 3.916667 -0.750000 3.083333 2.083333 -3.916667 3.750000 0.416667 -2.083333 2.916667 2.250000 4.916667 4.416667 -4.750000
54 69.2621128631 18.8747276531 0.916667 4.750000 1.250000 -2.750000 2.250000 -2.750000 3.583333 2.583333 1.083333 -4.083333 -4.250000 -0.416667 -3.416667 2.083333 -0.083333 -2.583333 -4.416667 -1.916667 3.583333 2.250000
55 48.8216881731 18.8747276531 -0.750000 -4.250000 -4.083333 0.250000 3.916667 -4.583333 -2.750000 -1.916667 0.416667 -4.583333 -2.583333 2.250000 1.916667 -0.750000 3.416667 4.583333 -0.416667 -2.750000 0.416667 -1.250000
56 126.5089902361 18.8747276531 -2.750000 1.750000 -3.083333 1.916667 1.416667 -3.916667 0.416667 -4.750000 -1.250000 -1.416667 0.750000 -3.083333 1.750000 2.416667 1.750000 -4.083333 -2.750000 -1.583333 -1.750000 3.083333
57 31.1976284853 18.8747276531 -2.250000 1.583333 -0.750000 -2.083333 0.750000 1.916667 2.083333 2.750000 -4.750000 -0.583333 -3.083333 -1.750000 -1.083333 0.083333 1.916667 -3.416667 4.583333 -0.916667 4.750000 -2.750000
58 19.0493385541 18.8747276531 3.583333 -1.250000 -4.916667 -0.416667 -0.250000 -0.416667 -0.750000 -1.750000 -1.750000 -3.916667 -0.416667 0.250000 -0.916667 3.750000 -0.416667 3.083333 3.250000 2.583333 -2.083333 3.583333
59 18.6432194915 18.6432194915 2.250000 0.416667 -3.583333 4.416667 -0.083333 -1.250000 1.083333 -3.250000 -4.083333 -3.416667 2.583333 4.083333 0.583333 -3.750000 -3.083333 2.083333 -1.416667 0.416667 4.250000 4.416667
60 73.9566327170 18.6432194915 -3.750000 3.583333 -4.750000 2.416667 -3.750000 -3.583333 -0.416667 -0.916667 -3.583333 -2.750000 -4.583333 -1.250000 1.416667 2.250000 4.250000 2.416667 2.083333 1.416667 -4.916667 -1.750000
61 48.4244762667 18.6432194915 1.644600 1.698947 -2.196921 -1.027627 1.062442 3.402397 1.982558 -1.406585 -2.334125 -1.961703 -1.539660 0.111349 0.674564 4.363451 -4.645771 0.457512 3.377213 1.217031 0.774118 4.395285
62 40.2270443464 18.6432194915 3.780423 -1.206324 -1.593753 4.923706 0.810886 1.882555 0.690320 -1.726848 0.538016 -1.414255 3.127677 2.366397 -0.136253 1.243666 -3.701814 4.927318 3.173030 -2.855223 3.227890 2.065498
63 27.1657747150 18.6432194915 3.991785 -0.052429 -1.888720 0.200142 1.985823 -0.729639 -2.742022 0.800638 -0.674710 -3.699972 1.706759 1.721097 0.512613 2.448125 -4.535899 -2.712234 0.762233 1.974705 -2.654287 3.991648
64 53.3565184383 18.6432194915 1.514981 -0.916357 -2.450353 2.858737 -1.781702 2.869992 -0.500987 0.982614 2.656218 -0.017146 4.639386 1.081508 -1.217393 -1.460756 -0.428523 -1.166207 -1.531320 3.063110 2.601180 -3.167833
65 31.9188684350 18.6432194915 2.497353 1.857639 1.116885 0.234605 -0.591043 -3.541291 -3.878987 -1.075832 0.145062 -0.884857 3.602589 -2.225807 0.292212 -0.985989 2.477642 4.282929 2.102932 -2.007840 -2.756677 -0.303555
66 25.8262180200 18.6432194915 3.474036 -1.786570 -0.430727 0.109873 2.757489 -1.038602 1.520859 1.584242 -1.020701 -2.899022 0.841657 1.606399 -2.031062 1.850252 -3.030553 1.792332 -0.790595 -0.204179 -0.291817 3.420122
67 15.3186685843 15.3186685843 -0.222495 -1.521106 -1.410976 1.247063 -0.290478 0.329107 2.299557 0.086041 -1.080446 0.304009 2.227624 0.667910 -2.093906 -1.308275 2.163523 4.650505 -0.285071 -0.267568 4.374974 -2.830735
68 43.6725887886 15.3186685843 1.920750 1.715161 2.244848 -1.860112 0.121425 -0.864123 1.577559 -1.371221 -1.906044 -0.596666 -2.036348 -1.928243 -0.884366 1.025706 1.070257 4.861969 1.827335 -2.062050 -2.183242 3.453268
69 20.9113554315 15.3186685843 0.488620 -3.465637 0.409586 1.304285 1.603492 -1.129302 1.875636 2.848901 1.017667 -0.897939 -0.573602 0.345888 -0.755414 -3.975344 3.721250 3.751173 -0.261036 -1.983028 1.142530 -1.112665
70 24.5804477214 15.3186685843 1.486616 -0.691059 -0.003968 -0.343412 -0.041317 0.580168 1.054645 -0.117871 -0.868424 -2.550351 -1.495604 1.091076 -0.088986 -1.063092 -0.582433 1.169215 0.985492 -1.048871 1.437204 3.436183
71 26.6104033434 15.3186685843 1.310770 -0.957036 1.380732 0.828832 1.378363 -0.755256 -0.154709 -0.230122 0.121652 0.076022 1.575145 0.188972 -0.624760 -1.417219 1.562654 3.662708 0.666692 -2.595949 0.591695 0.320083
72 26.7301868840 15.3186685843 3.342862 -0.185549 -1.818794 -3.471083 0.470630 2.455370 0.486733 2.271402 -0.982457 -4.505797 -0.461742 0.224023 -1.167596 3.118553 -3.999516 -1.853883 0.913324 3.082322 -0.528197 4.722886
73 29.9298538206 15.3186685843 2.648212 2.104102 0.100478 -0.051887 2.812183 0.552591 3.327977 2.448696 -2.448234 -0.992294 1.854444 -0.482552 0.426650 -1.608805 -4.539799 -2.294642 1.763838 0.085618 3.480874 1.048166
74 22.0021207036 15.3186685843 1.792285 1.252552 0.506533 -2.061277 -1.941683 0.021110 0.162354 0.670301 0.352159 -2.299436 -0.573483 -2.056565 -0.712745 -1.093534 1.583782 1.146888 0.250152 0.804951 -1.530105 1.616118
75 58.1167811176 15.3186685843 3.935030 0.164474 -0.165784 -2.508955 0.768502 0.814788 -2.689360 0.996400 -0.110689 -4.038056 1.565216 3.007609 -2.895085 1.885317 -3.378105 -4.778611 -0.912243 3.129601 1.068858 4.119831
76 61.6049906438 15.3186685843 -0.974096 3.745709 -3.027002 3.633081 1.521871 -4.263491 -3.690292 -1.179603 2.968524 -0.097600 -1.542509 -2.849622 1.489803 1.983432 4.647345 0.301916 4.485048 2.450879 -2.999787 -4.769509
77 40.5557953851 15.3186685843 0.236471 -4.449479 0.398372 -3.514909 3.397771 -4.636851 -0.522339 -0.325604 -0.899742 0.758967 0.826493 2.984310 -3.585549 -2.702048 3.268076 1.528278 -0.305286 1.334199 1.791685 3.666024
78 10.8203492655 10.8203492655 3.509118 1.623309 -1.561009 -1.993928 -2.223432 0.146571 -1.079316 -1.724049 -1.375575 -2.751712 0.996788 -1.163737 -1.813097 1.443169 1.610843 3.374954 2.532389 2.275949 -1.708814 3.061112
79 44.6393306109 10.8203492655 1.282379 -0.183219 4.482665 -3.224775 1.265718 0.845660 -3.935119 1.356751 -1.744080 1.132682 -0.159535 2.132357 -0.568997 -0.667885 1.863244 2.209180 1.861176 -0.703155 2.071068 -1.977076
80 42.4776945764 10.8203492655 0.337939 0.183152 -1.703275 1.738265 -1.590356 -0.352622 -1.434987 1.384934 1.987391 1.026996 4.546194 -1.547064 -0.126266 -0.858981 0.528273 -2.270771 -0.183286 1.067589 -1.824182 -3.514584
81 47.8513563131 10.8203492655 2.186078 3.490590 -0.491408 -1.591562 -0.963938 3.676237 0.856336 -1.242521 -3.014249 -1.673410 0.484302 0.313111 0.263711 2.297551 -4.749722 -1.004202 3.550110 0.784710 3.997535 2.370801
82 19.1655202154 10.8203492655 -0.004272 -0.415772 -0.218230 0.230224 0.420311 -1.813119 1.886471 0.998891 -1.150975 1.145103 0.862535 -1.782000 0.619748 -3.181777 2.459080 3.334861 2.303222 -1.266089 0.501927 -1.329522
83 27.0261962515 10.8203492655 3.579299 -1.326103 -1.079338 -0.873588 0.788306 1.397875 -1.061005 2.164740 0.657175 -2.608578 1.734410 1.169843 -1.340371 0.973433 -2.115706 -1.768123 0.989376 1.759896 -0.717102 2.666297
84 62.0776221601 10.8203492655 1.760959 1.366167 2.633010 -0.195943 -2.993948 -0.021758 0.074467 0.325039 -1.665290 0.865168 -1.719106 0.121409 -1.982582 -0.877506 3.288744 2.583302 -0.798369 0.765662 -1.630609 -2.266439
85 18.1243946065 10.8203492655 -0.788104 -1.218832 -1.795348 -1.066557 2.097999 -1.140283 1.609586 -0.477504 -0.729329 -0.354075 1.023316 -1.649554 -0.482372 0.344185 1.898735 4.338932 -0.036035 0.178195 0.064147 0.502553
86 24.9174207622 10.8203492655 0.570813 -2.629887 -0.777388 -3.283715 0.283522 -3.424696 -0.090229 0.481676 -1.930022 -1.170543 0.313256 1.376567 -1.458504 -2.727228 1.614967 1.104502 -0.596929 1.804229 0.641152 2.960392
87 18.0927689984 10.8203492655 1.936339 0.521690 -0.192254 1.443223 0.050091 1.092798 2.487629 0.690097 -0.050745 -0.339986 1.481519 -0.304278 -0.622687 -1.595734 -0.987046 0.969883 1.280889 -0.481239 2.417558 0.044507
88 111.0778553469 10.8203492655 0.908125 2.108537 3.322634 -1.956028 -1.182204 3.622155 -0.743180 1.376708 -4.937500 2.360999 -0.244262 1.531961 -0.837037 0.897197 0.009999 -0.133666 1.478100 -0.182192 2.186328 -3.957832
89 30.0356502640 10.8203492655 3.156047 0.913323 -0.868807 -1.434258 1.243700 1.295537 0.073940 0.630922 -2.536989 -3.793376 0.611858 1.932926 -1.162422 2.733897 -4.892472 -2.243651 -0.158194 1.491781 1.602421 3.716977
90 43.4300453073 10.8203492655 -2.147880 -1.184860 -2.148077 1.810780 2.385106 -3.717879 -0.395686 0.435792 1.503380 0.107831 -2.785767 -1.296623 1.703875 -0.074264 3.826609 4.362063 3.486418 -0.192547 -0.215744 -2.730446
91 43.5484873327 10.8203492655 2.391407 -0.896973 -0.332834 2.928578 0.707127 1.053569 -0.733965 2.868719 1.641615 -0.472259 0.699684 2.211989 0.993620 -1.349228 -2.790092 -1.896640 0.599554 1.579358 1.430515 -1.941917
92 60.1641960292 10.8203492655 -0.839292 -1.757715 1.509015 -0.696900 -2.607571 -1.305739 1.872431 2.691548 1.958991 -0.000986 -0.937202 -0.278965 -2.332323 -2.237071 1.456505 0.102666 -1.903721 -0.600569 1.668198 -2.178242
93 31.7045212281 10.8203492655 1.688109 1.841979 -1.047019 -2.099553 -1.835040 3.208012 1.216220 -2.580135 -3.633557 -1.577142 1.620375 -0.915511 0.157535 1.279607 -1.344018 4.247440 -0.974201 1.672609 0.602022 2.214522
94 152.9597504925 10.8203492655 -3.266063 -0.765991 0.879575 -0.434320 -1.238206 -1.023181 -1.656998 0.780600 4.411756 1.626358 3.053889 -2.996067 0.548187 -0.486646 0.227258 -4.762663 -2.176350 -3.319206 -3.243775 -1.019167
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
1 112.9416725970 112.9416725970 -3.583333 2.416667 1.083333 -1.916667 2.083333 3.583333 1.083333 1.416667 3.750000 3.416667 0.583333 -2.916667 3.083333 -2.416667 0.250000 0.416667 0.916667 4.916667 3.750000 -3.250000
2 15.1682384083 15.1682384083 -4.083333 0.250000 4.083333 3.750000 -4.250000 2.250000 -2.916667 0.583333 -0.916667 2.583333 0.416667 -0.416667 2.083333 -2.583333 2.916667 -0.583333 -2.416667 1.250000 -3.083333 1.750000
3 67.3414661279 15.1682384083 -0.750000 0.916667 -0.083333 4.083333 4.416667 -0.750000 -4.416667 1.083333 -4.416667 -3.083333 1.916667 -4.083333 -3.250000 3.750000 -0.916667 0.916667 -1.750000 -1.750000 -1.750000 -2.250000
4 41.1946185026 15.1682384083 -1.583333 -4.083333 -1.416667 0.416667 4.916667 4.916667 -3.083333 -3.916667 -2.916667 -4.416667 -1.750000 -4.916667 3.916667 0.250000 2.250000 -2.583333 1.583333 4.416667 -4.250000 3.416667
5 97.3421561169 15.1682384083 -3.416667 0.416667 4.416667 -1.083333 2.416667 0.416667 3.583333 1.583333 -1.750000 -2.916667 4.416667 0.583333 -0.583333 -3.916667 -4.583333 0.583333 3.750000 1.916667 -0.583333 -0.916667
6 33.1895327170 15.1682384083 0.416667 -2.416667 2.750000 -2.416667 2.750000 4.250000 -0.083333 -2.083333 -0.083333 -3.583333 -2.250000 -1.916667 -4.250000 4.750000 -2.416667 4.916667 1.083333 0.083333 -0.916667 4.083333
7 26.8442090307 15.1682384083 0.250000 -3.083333 1.750000 -0.083333 -3.416667 -3.583333 2.750000 -0.916667 -3.416667 0.916667 4.750000 3.916667 -1.750000 1.083333 -4.750000 -1.583333 1.916667 0.750000 -2.250000 0.416667
8 14.4316870781 14.4316870781 -3.750000 -3.583333 0.416667 2.583333 3.750000 2.083333 0.750000 -4.250000 4.083333 1.583333 -4.583333 4.250000 -0.250000 2.416667 -1.750000 -3.250000 -2.916667 -3.750000 0.250000 4.416667
9 85.1501473441 14.4316870781 0.083333 -3.250000 -4.250000 -0.583333 -3.916667 -1.750000 1.750000 -2.250000 0.583333 -2.750000 3.416667 -3.250000 -2.583333 0.916667 0.916667 4.250000 -2.750000 -4.916667 2.916667 -4.583333
10 37.9245472263 14.4316870781 -0.250000 -3.416667 -1.916667 3.583333 -4.750000 3.916667 -1.583333 2.416667 -3.250000 -4.916667 2.083333 -2.250000 -2.250000 3.916667 0.083333 -2.916667 -2.583333 1.083333 2.083333 3.916667
11 16.8774974651 14.4316870781 3.916667 3.583333 -1.250000 -3.750000 -2.250000 -3.416667 4.750000 -0.250000 2.416667 -0.083333 1.583333 1.916667 2.916667 -4.083333 2.583333 1.083333 -1.416667 -1.916667 -0.750000 -1.416667
12 106.5172423815 14.4316870781 -2.416667 3.916667 -4.916667 0.750000 -0.916667 1.583333 -1.750000 -1.916667 -3.083333 -1.916667 -2.083333 3.083333 -0.083333 -0.083333 -0.750000 -0.416667 3.250000 -1.416667 -3.250000 -1.583333
13 34.0657515257 14.4316870781 1.083333 1.750000 -3.583333 2.250000 -1.083333 -0.416667 4.916667 2.250000 1.416667 0.083333 1.083333 -1.583333 0.416667 4.583333 1.083333 4.083333 3.583333 -3.083333 -3.416667 -2.916667
14 24.2369331923 14.4316870781 -0.083333 3.083333 1.416667 -2.583333 -2.083333 -4.250000 0.083333 -2.416667 -1.250000 -1.750000 3.916667 2.250000 -1.583333 -1.583333 4.250000 4.750000 -3.583333 2.583333 -3.750000 0.916667
15 29.5800859955 14.4316870781 4.083333 2.916667 4.250000 0.250000 0.583333 1.083333 -1.916667 4.416667 1.250000 0.250000 3.583333 -0.583333 -3.750000 -1.916667 -2.250000 -0.250000 4.416667 -4.416667 0.083333 3.583333
16 51.1755348203 14.4316870781 -4.916667 -1.916667 2.083333 2.083333 -4.916667 -3.916667 -0.750000 4.583333 4.416667 3.083333 1.750000 4.083333 -4.750000 -3.750000 3.916667 1.416667 -0.583333 2.250000 4.750000 -4.750000
17 24.0617767740 14.4316870781 1.416667 -1.416667 -1.750000 -0.250000 1.916667 3.250000 -4.583333 0.416667 2.583333 3.750000 -0.250000 1.583333 -4.916667 -3.583333 -3.583333 1.750000 4.916667 1.750000 -4.416667 4.916667
18 30.7956098002 14.4316870781 3.250000 4.416667 -2.583333 -2.250000 -3.083333 2.916667 3.083333 -0.750000 3.083333 4.750000 0.250000 -3.916667 -0.750000 -4.416667 1.916667 -3.916667 -4.916667 1.416667 2.416667 4.750000
19 21.2786621857 14.4316870781 -0.416667 3.250000 0.916667 0.916667 4.083333 -4.583333 -2.416667 4.083333 2.250000 2.083333 -0.083333 4.750000 3.583333 -4.250000 -3.916667 -2.416667 -0.750000 -4.750000 2.583333 1.916667
20 107.8794907676 14.4316870781 -1.083333 2.083333 1.916667 4.916667 0.750000 3.416667 2.083333 -3.750000 -1.416667 -4.583333 4.916667 2.583333 -2.750000 1.250000 0.416667 3.916667 0.750000 2.416667 -2.916667 0.583333
21 75.0626665346 14.4316870781 -3.083333 -3.916667 2.250000 -3.916667 -3.583333 0.250000 -4.083333 -4.083333 -0.750000 -4.750000 0.083333 -2.083333 1.750000 -3.250000 -2.750000 3.583333 -3.416667 -2.416667 -4.750000 -2.750000
22 55.3174509521 14.4316870781 -4.250000 -2.750000 -2.750000 -0.416667 -2.916667 -1.916667 2.583333 2.916667 -0.416667 1.916667 3.083333 -3.083333 4.416667 0.416667 -0.250000 0.083333 4.583333 -2.083333 -1.083333 -3.750000
23 106.7913447798 14.4316870781 -1.916667 3.416667 -3.250000 3.250000 3.916667 -2.583333 1.916667 2.083333 4.250000 -0.416667 4.083333 3.583333 -4.583333 3.250000 2.083333 3.250000 -1.583333 4.250000 4.250000 -0.250000
24 49.4225477743 14.4316870781 -1.416667 1.416667 3.583333 1.916667 -1.250000 4.583333 -4.750000 3.250000 1.750000 -0.583333 2.583333 4.916667 4.750000 3.083333 4.916667 -3.583333 2.083333 3.750000 0.916667 1.583333
25 25.8897417499 14.4316870781 -4.583333 -2.083333 -4.416667 -1.583333 2.250000 -4.416667 -3.416667 0.083333 -1.583333 4.583333 -0.750000 0.250000 1.083333 -2.250000 -0.583333 -1.250000 2.250000 3.916667 4.583333 2.250000
26 138.3612026570 14.4316870781 -2.916667 3.750000 -2.250000 1.250000 1.750000 -1.250000 -2.750000 0.916667 -0.583333 -2.583333 -1.416667 0.083333 -4.083333 -2.083333 4.416667 -4.083333 1.750000 -2.916667 4.416667 -4.083333
27 61.2086822305 14.4316870781 1.916667 -2.250000 3.416667 -1.416667 -0.250000 -3.083333 0.583333 -3.416667 -2.083333 -3.250000 4.250000 4.416667 -4.416667 2.083333 -3.416667 -2.250000 -0.250000 -2.250000 -2.083333 -1.750000
28 64.2241681730 14.4316870781 2.250000 2.583333 -4.583333 1.750000 4.250000 1.416667 -2.083333 -1.083333 -4.916667 -1.083333 2.916667 -0.750000 1.916667 -1.416667 1.250000 1.583333 1.416667 0.250000 0.416667 -0.750000
29 50.0456391451 14.4316870781 -2.250000 1.583333 -3.916667 4.250000 -3.750000 -3.250000 4.416667 -1.250000 -2.250000 -2.416667 0.916667 0.916667 -3.083333 -4.583333 -3.250000 2.416667 0.583333 3.583333 4.916667 -0.083333
30 32.1699805975 14.4316870781 3.583333 -2.916667 -2.083333 -2.750000 -4.083333 2.416667 4.083333 -0.583333 3.916667 -1.250000 -4.083333 3.750000 2.416667 3.416667 1.416667 2.583333 -4.083333 -0.416667 0.750000 4.250000
31 22.4455314725 14.4316870781 -4.750000 4.916667 3.250000 -1.250000 1.416667 -4.083333 3.250000 -0.083333 -4.750000 2.416667 -0.416667 -0.916667 3.750000 4.250000 -4.250000 3.750000 3.083333 -3.250000 1.916667 -4.416667
32 19.9270106753 14.4316870781 1.750000 -4.416667 2.916667 0.083333 -0.750000 2.750000 1.583333 4.916667 0.750000 -2.250000 -3.916667 1.416667 4.083333 4.916667 4.583333 -1.750000 -3.250000 3.250000 -4.916667 0.083333
33 47.8293817316 14.4316870781 4.416667 -1.583333 -0.750000 4.583333 -0.583333 -0.583333 4.583333 3.916667 3.250000 4.416667 -3.083333 -1.250000 0.750000 -1.250000 3.750000 -4.916667 4.250000 -3.583333 2.750000 -0.583333
