evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
41 9.9323062877 8.4149696513 -1.580562 1.455844 0.054619 1.889897 -0.954620 -0.996314 1.292735 -2.064417 0.396047 -0.320928
42 35.0128740702 8.4149696513 2.032177 0.678733 4.099807 -1.582654 -0.038506 -3.887295 -1.165263 2.217310 0.643826 0.879670
43 13.4551316115 8.4149696513 -2.889940 2.907306 -0.634367 1.054879 1.954051 -2.168057 1.439021 -3.682184 -1.777999 -4.510309
44 5.9908708337 5.9908708337 -2.056573 3.964222 0.531906 3.131617 1.116730 -4.289237 1.823507 -0.889200 1.076224 2.166002
45 33.3427585692 5.9908708337 -0.908832 0.657320 -0.730944 -2.485187 0.314027 0.105218 -1.564630 0.560022 -1.121056 -2.599122
46 30.6149718101 5.9908708337 4.192789 -3.039256 0.215653 2.651677 2.578573 -1.167633 2.000382 1.163868 -0.429134 2.677832
47 16.0074702974 5.9908708337 -3.219777 1.670804 -2.486124 3.048284 -1.913128 -1.942092 0.373986 -4.120100 2.825056 -0.227353
48 14.7390193678 5.9908708337 -0.386000 0.908490 1.296819 2.593563 -1.889311 -1.331493 3.105726 -1.705488 -1.197899 -1.255421
49 31.3062910855 5.9908708337 -1.567602 0.672510 -2.771601 1.899983 -4.680458 0.713018 -0.714149 2.735762 -0.955569 2.211057
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 20.8292594187 20.8292594187 -2.166667 -2.166667 -3.833333 -0.166667 -1.833333 1.833333 -3.833333 -1.500000 -1.500000 -0.833333
2 27.0353284153 20.8292594187 3.500000 4.833333 1.833333 -3.833333 0.166667 -0.166667 0.500000 -3.500000 4.833333 0.500000
3 32.1322404662 20.8292594187 3.166667 -1.500000 -2.833333 1.166667 -2.500000 -1.833333 4.166667 -0.833333 -4.500000 -4.166667
4 11.7825893209 11.7825893209 -2.833333 -3.833333 0.166667 4.166667 -2.833333 0.500000 -3.500000 -4.500000 -4.833333 -3.166667
5 33.3757169296 11.7825893209 4.500000 0.500000 3.833333 -1.166667 3.166667 -2.500000 2.500000 -2.833333 3.166667 3.166667
6 31.6582498467 11.7825893209 2.833333 -2.500000 0.833333 -4.833333 -0.166667 0.833333 2.833333 1.833333 -4.166667 -2.500000
7 40.9844063483 11.7825893209 4.166667 2.166667 0.500000 2.833333 -3.500000 3.166667 2.166667 2.833333 1.166667 -4.833333
8 66.4318578483 11.7825893209 -0.166667 -3.166667 3.166667 -2.500000 -4.166667 -2.833333 4.500000 -4.166667 -3.833333 3.833333
9 33.2706679556 11.7825893209 4.833333 0.833333 1.166667 3.833333 -4.500000 -4.833333 -4.166667 3.500000 4.166667 1.166667
10 39.5612036835 11.7825893209 2.500000 -4.500000 1.500000 -3.500000 -2.166667 -0.500000 4.833333 1.500000 2.833333 -3.500000
11 29.9402815227 11.7825893209 1.833333 3.500000 -1.833333 0.500000 3.500000 -0.833333 -4.833333 1.166667 -3.166667 -2.833333
12 26.0632518849 11.7825893209 -1.166667 0.166667 -0.500000 4.500000 2.500000 -3.833333 3.166667 2.166667 3.833333 0.833333
13 36.5968903137 11.7825893209 3.833333 4.166667 4.166667 -3.166667 -3.166667 -1.500000 1.833333 3.166667 -0.166667 -0.500000
14 12.9514721224 11.7825893209 -3.500000 1.166667 2.833333 0.166667 0.833333 1.166667 -1.833333 -1.833333 -0.833333 4.166667
15 41.0867408368 11.7825893209 1.166667 3.833333 -0.833333 -0.500000 -3.833333 -2.166667 -1.166667 4.500000 -3.500000 -1.833333
16 49.9398939017 11.7825893209 -0.500000 -4.166667 2.500000 0.833333 1.166667 -3.166667 3.833333 -0.166667 1.500000 4.833333
17 31.0733635949 11.7825893209 -2.500000 -0.500000 -3.166667 1.833333 2.833333 1.500000 -0.500000 0.833333 -2.833333 -3.833333
18 50.7183210679 11.7825893209 1.500000 2.500000 -2.166667 -2.166667 1.833333 3.500000 -2.833333 -3.833333 3.500000 2.833333
19 12.4784074803 11.7825893209 -1.833333 -2.833333 2.166667 -0.833333 -0.500000 2.166667 -0.833333 -4.833333 4.500000 2.500000
20 55.1395594143 11.7825893209 -4.500000 3.166667 -3.500000 1.500000 4.833333 2.833333 -3.166667 -3.166667 -0.500000 1.500000
21 85.8502582074 11.7825893209 0.166667 2.833333 -4.833333 2.500000 4.166667 2.500000 -1.500000 -2.166667 -2.166667 3.500000
22 67.0659125291 11.7825893209 0.833333 -3.500000 -4.166667 -2.833333 0.500000 4.166667 -0.166667 4.166667 0.166667 -1.500000
23 48.0655324728 11.7825893209 -1.500000 1.833333 -2.500000 -1.833333 -1.500000 -4.166667 1.500000 0.500000 0.833333 4.500000
24 16.2405658333 11.7825893209 2.166667 -1.166667 -1.166667 3.166667 -4.833333 0.166667 -4.500000 -1.166667 -1.833333 1.833333
25 53.3884571929 11.7825893209 -3.166667 -1.833333 4.833333 -1.500000 4.500000 -3.500000 3.500000 -2.500000 2.500000 -2.166667
26 27.7343511866 11.7825893209 0.500000 1.500000 4.500000 2.166667 -1.166667 4.500000 1.166667 -0.500000 1.833333 0.166667
27 22.3188703527 11.7825893209 -4.833333 -4.833333 3.500000 3.500000 1.500000 -1.166667 -2.500000 0.166667 2.166667 2.166667
28 39.2020711749 11.7825893209 -4.166667 -0.833333 -0.166667 -4.500000 2.166667 3.833333 -2.166667 2.500000 0.500000 -1.166667
29 49.7950855740 11.7825893209 -3.833333 -0.166667 -1.500000 -4.166667 3.833333 -4.500000 0.166667 3.833333 -2.500000 -0.166667
30 59.8299919923 11.7825893209 -0.833333 4.500000 -4.500000 4.833333 -0.833333 4.833333 0.833333 4.833333 -1.166667 -4.500000
31 16.4085550219 11.7825893209 -0.716096 -1.520732 -0.019774 -0.239479 -0.712528 0.980533 0.043544 -2.817130 -4.555523 -2.475293
32 18.9887868661 11.7825893209 0.185179 -3.052166 -0.096640 1.113575 -2.096463 -0.600720 1.090869 0.114661 -2.238439 -2.282240
33 16.5209066089 11.7825893209 -0.516664 0.673883 0.823932 -0.743201 1.225547 1.836361 1.981435 1.358926 -0.914159 -2.447220
34 14.0595317427 11.7825893209 -1.981290 -1.001453 0.363971 0.799452 -0.433813 0.735264 -3.626187 -3.700398 0.713654 3.020639
35 17.9777840041 11.7825893209 2.242134 -0.993613 1.602877 -1.265665 -2.824077 -1.930714 1.358531 0.517915 -0.962529 0.286602
36 26.5889862627 11.7825893209 -0.673648 -0.156718 0.710869 4.751065 -1.253985 2.301395 -1.050362 -0.449819 -1.193571 -3.146046
37 30.4783802013 11.7825893209 -1.311277 2.144349 -2.820484 1.151873 2.004182 1.075289 -2.561704 0.871653 -0.689679 -0.346704
38 14.3553577896 11.7825893209 -2.498815 -1.429565 1.863063 -0.680768 0.884210 0.768855 0.002300 -1.232960 0.130133 1.088519
39 25.5316503606 11.7825893209 0.249940 2.361655 0.262078 -1.953133 0.120509 0.840822 0.709590 4.188813 -2.955381 -1.904626
40 13.1021690950 11.7825893209 1.041876 -0.293707 -1.148755 0.917451 -2.782553 1.571891 -3.417092 -2.725871 -0.216301 0.552245
41 34.3988769217 11.7825893209 0.421684 2.784883 1.683580 4.521990 -1.571770 3.785211 -0.984280 3.653578 0.318673 -3.430611
42 25.5459713593 11.7825893209 -3.298075 -2.133438 0.186563 0.036788 1.077038 -0.504705 -0.900682 1.292319 0.298833 1.431864
43 37.5553935280 11.7825893209 -1.078245 0.121545 1.082023 -3.286444 3.191311 -1.681982 2.921855 -0.521712 -0.458025 1.089134
44 23.8678411371 11.7825893209 -1.978393 3.025581 -0.511544 0.802583 2.219952 2.927785 -2.181501 -0.475181 -1.449711 -0.601552
45 48.9973752043 11.7825893209 2.457359 2.423093 1.508766 -3.988736 -1.768001 -1.988738 1.707712 3.313553 -4.592938 -0.333387
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 25.1277909996 25.1277909996 -1.500000 2.833333 0.833333 -2.833333 2.500000 -2.833333 -0.833333 -4.500000 -1.500000 -1.833333
2 32.8156658277 25.1277909996 2.166667 3.500000 -0.166667 1.833333 -1.166667 0.833333 2.166667 2.500000 -4.166667 -3.166667
3 23.6525869145 23.6525869145 4.833333 3.833333 -4.500000 4.166667 -3.833333 -0.500000 3.500000 4.833333 -1.833333 3.500000
4 22.2810681393 22.2810681393 -0.833333 2.500000 1.833333 1.166667 -3.166667 -4.500000 4.500000 -1.500000 4.500000 4.833333
5 13.3657826680 13.3657826680 3.166667 -0.500000 4.833333 -3.833333 3.500000 -1.833333 -3.833333 1.166667 2.166667 -4.500000
6 27.3670541867 13.3657826680 3.833333 -3.500000 -3.166667 3.500000 4.166667 -2.166667 -4.166667 -4.166667 -2.166667 0.166667
7 13.9246334826 13.3657826680 -3.833333 -2.833333 -3.500000 0.166667 3.166667 4.166667 -3.500000 2.166667 -3.833333 2.833333
8 21.7558966462 13.3657826680 4.166667 -2.500000 -1.833333 2.833333 4.833333 -3.166667 1.166667 -4.833333 0.166667 -0.500000
9 126.3158276609 13.3657826680 0.833333 1.833333 3.166667 3.166667 -0.166667 2.166667 -2.500000 3.500000 -3.500000 0.833333
10 21.3190732833 13.3657826680 2.833333 4.833333 -2.500000 2.166667 2.166667 0.500000 4.833333 -2.166667 -0.500000 1.166667
11 16.8504695849 13.3657826680 -0.500000 -3.166667 0.500000 1.500000 1.166667 4.500000 -4.833333 -0.166667 -0.833333 1.833333
12 20.5166396788 13.3657826680 0.500000 -0.166667 -4.166667 0.833333 1.500000 -2.500000 -2.166667 1.833333 1.500000 -0.166667
13 17.8140873318 13.3657826680 -1.166667 -4.166667 4.166667 -1.833333 0.166667 -3.833333 4.166667 3.166667 3.500000 -2.500000
14 15.0988947870 13.3657826680 1.500000 -1.833333 0.166667 -1.500000 1.833333 -1.166667 3.833333 -3.833333 -2.500000 1.500000
15 28.6439145752 13.3657826680 -2.500000 0.500000 -3.833333 -4.500000 -1.833333 -4.166667 2.500000 -2.833333 3.833333 -4.166667
16 17.8090884835 13.3657826680 -2.166667 -3.833333 -4.833333 -2.166667 -4.166667 1.833333 -1.166667 0.500000 3.166667 2.166667
17 26.0367359417 13.3657826680 -4.833333 3.166667 2.500000 -3.166667 -2.166667 -4.833333 -3.166667 -0.500000 -4.500000 0.500000
18 22.1151855706 13.3657826680 -2.833333 4.166667 -2.166667 4.833333 -1.500000 4.833333 -2.833333 -1.833333 4.833333 -1.166667
19 63.3122807049 13.3657826680 3.500000 1.166667 1.166667 4.500000 -4.500000 1.500000 1.500000 4.500000 0.500000 -2.166667
20 26.3659122681 13.3657826680 2.500000 -4.500000 -1.500000 -0.166667 -0.833333 -1.500000 -1.500000 4.166667 0.833333 4.500000
21 14.8611242643 13.3657826680 -3.500000 -1.500000 2.833333 2.500000 4.500000 2.500000 -4.500000 -3.166667 1.833333 3.833333
22 14.6297722836 13.3657826680 -4.166667 -1.166667 -1.166667 -3.500000 2.833333 1.166667 -0.500000 -2.500000 2.500000 -0.833333
23 13.9654935352 13.3657826680 -3.166667 -4.833333 -2.833333 3.833333 -3.500000 3.166667 3.166667 0.833333 -4.833333 4.166667
24 13.9731717763 13.3657826680 -1.833333 0.166667 3.833333 -1.166667 -0.500000 -0.166667 1.833333 -1.166667 -3.166667 -1.500000
25 17.6971770975 13.3657826680 4.500000 4.500000 -0.833333 -4.833333 -4.833333 -0.833333 -0.166667 -0.833333 2.833333 -2.833333
26 11.9041844095 11.9041844095 1.833333 -0.833333 3.500000 -2.500000 0.500000 2.833333 0.833333 -3.500000 -0.166667 -3.500000
27 20.3293057646 11.9041844095 0.166667 0.833333 4.500000 -4.166667 -2.500000 -3.500000 2.833333 1.500000 1.166667 2.500000
28 19.7887003569 11.9041844095 -4.500000 2.166667 2.166667 -0.833333 -2.833333 3.833333 0.500000 0.166667 -1.166667 -4.833333
29 27.3907177672 11.9041844095 1.166667 -2.166667 1.500000 -0.500000 0.833333 3.500000 0.166667 2.833333 -2.833333 -3.833333
30 12.1538568504 11.9041844095 -0.166667 1.500000 -0.500000 0.500000 3.833333 0.166667 -1.833333 3.833333 4.166667 3.166667
31 19.6552261036 11.9041844095 -1.101366 -0.032567 -0.251825 3.861877 0.144118 3.187121 -4.443701 -1.476083 -2.000486 3.653897
32 6.6861223141 6.6861223141 -2.353638 -0.309976 -0.267738 0.017568 -1.079908 2.900212 -2.972134 -0.990818 -1.805882 -0.008298
33 14.8651852996 6.6861223141 2.682420 1.937856 1.341753 -3.921353 -0.678000 -4.551459 2.288663 -4.885882 4.589699 -2.429109
34 14.9627088511 6.6861223141 -1.264665 -2.054449 -1.400608 2.317514 0.653364 2.004911 -1.761649 0.036409 -0.133366 2.868654
35 21.6508893431 6.6861223141 0.879992 -1.771243 -0.026392 -2.069204 3.792110 -4.610583 -2.442633 -1.720351 -1.306005 1.781057
36 16.3381523708 6.6861223141 -0.263732 0.269555 -2.484602 -3.431983 1.423842 -0.624755 3.057472 -4.033776 2.635843 -3.217814
37 13.5001609021 6.6861223141 3.149166 -0.871005 2.183601 -1.235227 -2.377683 -0.557910 -1.716843 1.193812 0.375410 -1.468388
38 15.0524796782 6.6861223141 -3.961909 -2.437669 2.182038 1.620901 0.269629 2.411949 -3.244879 -2.260095 -2.089909 3.277388
39 9.8520948778 6.6861223141 -0.437572 -0.757873 1.217965 -2.337879 0.109255 -1.238965 -0.583077 -0.179272 2.868112 -0.499309
40 11.6485576335 6.6861223141 -2.500165 -0.784381 0.354675 0.306058 -2.436949 3.579834 3.860838 -1.613466 -1.308050 -1.698184
41 8.9427035669 6.6861223141 -2.259325 0.358621 -3.177228 -0.607284 0.860036 0.553666 1.618876 1.060076 -2.739767 -0.327385
42 14.0252809831 6.6861223141 1.781694 -3.444934 0.968742 0.022223 4.823761 -0.462317 -1.164692 -0.135104 -2.478447 -0.087859
43 13.2608965351 6.6861223141 0.669484 -1.713055 4.847751 -1.751288 0.851818 -0.636494 -0.509475 4.626249 3.711844 -1.106506
44 12.4855284193 6.6861223141 0.890561 1.388257 -0.303074 1.426797 -0.943256 0.762871 1.744204 -2.048525 1.635379 0.068556
45 11.2755473810 6.6861223141 -3.096762 2.590290 1.269115 2.231456 -2.947762 2.253092 0.023405 -0.488940 -2.834547 1.617756
46 16.0239796053 6.6861223141 2.948731 -4.097494 -3.690454 -0.377810 -1.768957 -0.016588 0.985558 1.202281 0.788294 0.104143
47 16.6832631743 6.6861223141 -0.140094 -2.310323 -0.663048 -1.168988 4.256585 -0.812801 -1.369507 -4.782136 -2.370508 -0.112393
48 11.7514763444 6.6861223141 -0.961401 -0.182148 -0.294141 -0.640190 -1.552430 2.638491 3.237423 1.863483 1.533956 -2.546413
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 16.3138552638 16.3138552638 2.500000 2.500000 -1.833333 0.833333 -0.500000 0.833333 2.500000 2.833333 1.500000 -4.833333
2 83.4157698126 16.3138552638 -0.166667 -3.166667 -3.166667 -2.833333 1.833333 -4.500000 0.500000 -3.166667 -3.833333 4.166667
3 33.6088272218 16.3138552638 -4.833333 0.500000 2.500000 1.833333 4.500000 -4.166667 -0.500000 -3.500000 -2.833333 3.166667
4 23.5204859927 16.3138552638 3.500000 -2.500000 2.833333 1.500000 -4.833333 0.166667 0.833333 -2.166667 -0.833333 -0.833333
5 14.2918399938 14.2918399938 -2.500000 2.166667 -3.500000 3.166667 2.500000 3.833333 2.833333 0.833333 4.500000 -0.166667
6 38.9879762519 14.2918399938 0.833333 0.166667 -2.833333 -4.500000 -4.166667 4.500000 4.500000 3.500000 2.500000 2.500000
7 154.4608329762 14.2918399938 4.166667 1.500000 -2.500000 -1.166667 1.166667 -3.833333 -2.166667 -3.833333 1.166667 -4.166667
8 121.9787875375 14.2918399938 4.833333 1.833333 1.833333 -2.500000 1.500000 3.500000 -0.166667 -0.833333 3.500000 0.500000
9 305.9043469369 14.2918399938 -1.833333 4.833333 -2.166667 -3.500000 4.833333 -1.166667 2.166667 -2.833333 4.166667 -3.833333
10 82.1997844109 14.2918399938 0.166667 -0.833333 2.166667 -1.833333 3.500000 0.500000 -3.833333 3.833333 4.833333 -1.500000
11 41.2906351277 14.2918399938 0.500000 1.166667 3.833333 -4.166667 -3.833333 -2.166667 4.166667 -4.833333 2.833333 1.833333
12 25.4005432689 14.2918399938 -3.166667 3.833333 -0.500000 4.166667 -0.833333 -0.833333 -3.166667 0.166667 -4.500000 -0.500000
13 89.1115667128 14.2918399938 2.833333 -1.166667 -4.166667 -2.166667 2.166667 3.166667 -2.833333 -0.500000 -2.500000 2.833333
14 32.0425263968 14.2918399938 -1.500000 3.166667 3.166667 1.166667 3.833333 -1.833333 1.166667 4.833333 3.166667 -4.500000
15 152.7708177238 14.2918399938 -1.166667 -2.833333 0.500000 -4.833333 -0.166667 -2.833333 -4.833333 -4.500000 1.833333 3.500000
16 22.4390862951 14.2918399938 -3.500000 2.833333 4.500000 3.833333 0.166667 4.833333 -2.500000 0.500000 2.166667 1.500000
17 46.5240542042 14.2918399938 -4.500000 -4.833333 4.833333 0.166667 3.166667 -3.166667 -4.500000 2.500000 -1.500000 -2.833333
18 53.4080912440 14.2918399938 1.166667 4.500000 -1.500000 3.500000 -1.833333 1.500000 -0.833333 3.166667 -1.166667 4.500000
19 41.1592850151 14.2918399938 3.166667 -1.500000 3.500000 0.500000 -3.166667 -0.166667 -3.500000 -1.166667 0.833333 -3.166667
20 28.4627551200 14.2918399938 4.500000 -4.500000 0.833333 -3.166667 -2.833333 -2.500000 3.833333 -0.166667 -4.166667 -2.166667
21 14.0385055940 14.0385055940 -2.166667 0.833333 4.166667 -0.500000 4.166667 1.166667 1.500000 1.833333 -0.166667 -3.500000
22 71.0608640490 14.0385055940 1.500000 -3.833333 -3.833333 -3.833333 -3.500000 1.833333 -1.166667 -1.833333 0.166667 -1.833333
23 24.2149372117 14.0385055940 -4.166667 -3.500000 -0.833333 -0.833333 -2.166667 -1.500000 -1.500000 -1.500000 -3.166667 1.166667
24 13.4102936910 13.4102936910 1.833333 3.500000 0.166667 -0.166667 -2.500000 -0.500000 4.833333 -2.500000 -0.500000 -1.166667
25 40.8071709819 13.4102936910 3.833333 -4.166667 -4.500000 2.500000 -1.500000 -4.833333 1.833333 4.500000 -1.833333 4.833333
26 21.6787596827 13.4102936910 -3.833333 -1.833333 -0.166667 4.500000 -4.500000 2.500000 3.500000 1.166667 3.833333 0.166667
27 22.7658769630 13.4102936910 2.166667 -0.500000 1.500000 4.833333 0.500000 -3.500000 -4.166667 1.500000 -2.166667 -2.500000
28 35.4161351112 13.4102936910 -0.833333 4.166667 1.166667 2.166667 2.833333 2.833333 0.166667 2.166667 0.500000 3.833333
29 39.7825038830 13.4102936910 -2.833333 -2.166667 -1.166667 -1.500000 -1.166667 2.166667 3.166667 -4.166667 -3.500000 2.166667
30 32.0708303145 13.4102936910 -0.500000 -0.166667 -4.833333 2.833333 0.833333 4.166667 -1.833333 4.166667 -4.833333 0.833333
31 34.9675225393 13.4102936910 -1.841528 -3.430136 -0.538478 3.502139 -4.061107 0.527668 2.087980 1.221038 4.836073 3.327727
32 25.5106604889 13.4102936910 -4.420003 0.434615 4.998264 -2.260852 3.187686 2.659726 -0.229551 -0.877808 1.042210 -1.204382
33 66.1747013877 13.4102936910 0.990194 -0.717104 0.301734 -1.107223 1.878057 -1.164872 -1.564584 0.716614 0.871827 -3.464296
34 23.8961170096 13.4102936910 0.849650 0.212574 3.198423 -1.128969 -1.362157 1.019226 0.844632 -0.561219 -0.198181 0.145528
35 23.5770360006 13.4102936910 -1.054827 2.162337 0.919204 1.391097 1.120151 1.400174 -1.612386 -0.286381 1.872041 -0.616088
36 17.6946681012 13.4102936910 -1.212045 -0.207613 -0.033119 1.018433 -0.869272 -0.489697 1.714670 -0.187194 -2.331103 0.627221
37 20.9117289461 13.4102936910 -0.143459 1.343347 -1.429830 -1.554101 1.541584 4.787030 1.453821 2.307797 3.847020 -1.744407
38 32.1302766318 13.4102936910 0.198469 -3.213420 -1.571888 -2.711507 -1.413530 0.862339 0.810096 -0.191783 -2.396126 0.130134
39 13.3772312671 13.3772312671 0.159680 1.106757 0.277849 0.983289 -0.371328 2.425055 2.697532 2.588366 3.521972 -0.010410
40 60.6088965930 13.3772312671 1.750203 3.398960 1.901519 1.239046 -0.269037 4.147384 -1.895165 1.532133 1.097062 0.815417
41 13.4705322093 13.3772312671 0.270540 3.619033 0.154373 3.452599 -1.122215 -2.093965 3.169738 -0.885460 -1.186331 0.389902
42 20.3803736329 13.3772312671 2.032332 -0.061675 -0.259650 1.443978 -1.445278 -0.760734 -2.197529 -0.230169 -0.126615 -2.056667
43 52.8428286901 13.3772312671 1.420568 -2.272894 0.414745 -1.947754 -2.689046 -1.237730 -0.315771 -2.840717 2.657688 2.575309
44 17.3495385137 13.3772312671 -1.733150 1.097652 0.283713 -0.379729 1.300340 3.820287 0.368707 1.382232 1.361858 0.639528
45 27.5921436012 13.3772312671 0.108239 -4.224560 0.248454 -1.529028 0.549746 -0.083307 -0.461890 2.839299 -0.003604 -3.673062
46 38.7717308076 13.3772312671 2.678149 1.621723 3.386697 1.418344 -3.950583 0.361094 -1.941911 -2.584274 -0.113505 -0.966697
47 52.5697365993 13.3772312671 0.977766 1.426807 0.733331 -2.137536 1.682512 4.327710 -0.059309 2.254119 4.727083 2.212632
48 72.8608289766 13.3772312671 0.529819 -4.132271 -2.606690 -3.758913 0.184027 -1.696249 -2.010842 -1.550958 -3.041455 3.993057
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 25.1201115737 25.1201115737 4.500000 -1.166667 3.500000 -1.500000 2.500000 -0.500000 4.500000 -4.833333 -0.166667 3.500000
2 54.8050726690 25.1201115737 -0.500000 -0.500000 -2.166667 -0.833333 1.833333 0.833333 -2.500000 1.500000 -3.166667 -4.166667
3 16.6055179422 16.6055179422 3.833333 2.833333 -1.166667 -1.166667 -3.833333 -3.833333 0.833333 4.500000 2.833333 1.833333
4 18.8110868582 16.6055179422 -0.166667 -0.833333 2.500000 -4.166667 -0.166667 0.166667 -0.166667 -1.500000 3.166667 -1.833333
5 61.1736720254 16.6055179422 -2.500000 -3.166667 -3.500000 4.500000 0.500000 1.833333 3.500000 -4.166667 4.166667 3.833333
6 9.9488987275 9.9488987275 -3.833333 -1.833333 2.833333 -2.166667 -1.166667 -1.500000 0.166667 0.166667 3.500000 -0.833333
7 137.9983800908 9.9488987275 -1.500000 -2.500000 4.500000 1.500000 3.166667 4.166667 -2.833333 -3.833333 2.500000 2.833333
8 49.1781847785 9.9488987275 3.500000 -3.833333 -0.500000 3.833333 -1.500000 2.166667 -3.166667 2.500000 0.500000 -2.166667
9 32.5344432145 9.9488987275 -3.500000 -2.166667 -4.166667 -3.833333 1.500000 4.833333 -0.500000 4.166667 -3.500000 -3.833333
10 28.5437760174 9.9488987275 -1.166667 1.166667 3.166667 4.833333 2.166667 -0.833333 1.166667 -0.500000 -2.166667 1.500000
11 15.1494508257 9.9488987275 0.500000 -3.500000 -0.833333 0.166667 4.833333 -4.500000 -0.833333 2.166667 1.166667 -1.166667
